method,model,layer_name,plane,entry_number,reason,mass_token,weight_file,input_file,n_pixels,adc_lo,adc_hi,occlusion_size,stride,normalize_for_png,saved_npy_is_raw,base_signal_score,base_background_score,active_threshold,active_frac,topk_frac,overlap_topk_signal,overlap_topk_background,has_mask_diagnostics,has_attr_adc_correlation,has_curves,has_pixel_need,occlusion_attribution,occlusion_patch_halfwidth,signal_n_total,signal_n_active,signal_use_abs_rank,signal_active_abs_mass_frac,signal_attr_min_on_active,signal_attr_max_on_active,signal_attr_mean_on_active,signal_attr_median_on_active,signal_attr_q90_on_active,signal_attr_q95_on_active,signal_attr_q99_on_active,signal_attr_q999_on_active,signal_active_pos_frac,signal_active_neg_frac,signal_active_zero_frac,background_n_total,background_n_active,background_use_abs_rank,background_active_abs_mass_frac,background_attr_min_on_active,background_attr_max_on_active,background_attr_mean_on_active,background_attr_median_on_active,background_attr_q90_on_active,background_attr_q95_on_active,background_attr_q99_on_active,background_attr_q999_on_active,background_active_pos_frac,background_active_neg_frac,background_active_zero_frac,signal_adc_pearson_r,signal_adc_pearson_p,signal_adc_spearman_r,signal_adc_spearman_p,signal_adc_n,background_adc_pearson_r,background_adc_pearson_p,background_adc_spearman_r,background_adc_spearman_p,background_adc_n,auc_deletion_signal,auc_deletion_background,auc_insertion_signal,auc_insertion_background,auc_random_deletion_signal,auc_random_deletion_background,auc_random_insertion_signal,auc_random_insertion_background,auc_insertion_signal_adv,auc_insertion_background_adv,auc_deletion_signal_adv,auc_deletion_background_adv,ins_signal_frac_to_50%,ins_signal_frac_to_90%,ins_signal_frac_to_95%,del_signal_frac_to_90%,del_signal_frac_to_50%,del_signal_frac_to_10%,ins_signal_pixels_to_50%,ins_signal_pixels_to_90%,ins_signal_pixels_to_95%,del_signal_pixels_to_90%,del_signal_pixels_to_50%,del_signal_pixels_to_10%,ins_background_frac_to_50%,ins_background_frac_to_90%,ins_background_frac_to_95%,del_background_frac_to_90%,del_background_frac_to_50%,del_background_frac_to_10%,ins_background_pixels_to_50%,ins_background_pixels_to_90%,ins_background_pixels_to_95%,del_background_pixels_to_90%,del_background_pixels_to_50%,del_background_pixels_to_10%,curves_attr_used,meta_path
occlusion,resnet34_gn,,0,10140,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_nu_overlay_larcv_cropped.root,3079,10.0,500.0,2,1,False,True,0.004400382284075022,0.99553382396698,0.0,0.011745452880859375,0.01,1.0,1.0,True,True,True,True,delta_prob,2,262144,3079,True,1.000000082577106,0.0,0.0015776888467371464,0.00011721436090382635,4.9954745918512344e-05,0.00033157169818878176,0.00047383829951286305,0.0007253583008423434,0.0008647495228797198,0.7590126664501462,0.2390386489119844,0.001948684637869438,262144,3079,True,1.0,0.0,0.0015971064567565918,0.00011967757027735374,5.0961971282958984e-05,0.0003390669822692874,0.00048111081123352033,0.0007434928417205796,0.000886375188827515,0.23773952582007146,0.7596622279961026,0.0025982461838259174,0.012146536260843277,0.5004701162502957,-0.023174776900018165,0.19858632784685817,3079,0.01166074350476265,0.5177636536052999,-0.023411734462042248,0.19403382774258768,3079,0.05791185854468494,0.9416190028190612,0.013672931562177835,0.9861857891082764,0.011756962223444132,0.9881440639495849,0.01200028444873169,0.9878991961479187,0.0016726471134461442,-0.0017134070396422896,-0.046154896321240806,0.04652506113052368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.8,0.8,0.8,26214.4,26214.4,26214.4,209715.2,209715.2,209715.2,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_10140__nu_overlay_meta_2.txt
occlusion,resnet34_gn,,0,10140,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_nu_overlay_larcv_cropped.root,3079,10.0,500.0,4,1,False,True,0.0044007375836372375,0.9955334663391113,0.0,0.011745452880859375,0.01,1.0,1.0,True,True,True,True,delta_prob,4,262144,3079,True,0.9999999369151203,0.0,0.0015757186338305473,0.00015343170547715718,6.799353286623955e-05,0.00044726068153977394,0.0005893982015550137,0.0008983676927164186,0.0011239359187893694,0.7531666125365378,0.24196167586878856,0.004871711594673595,262144,3079,True,1.0,0.0,0.001595139503479004,0.00015660649036656498,6.949901580810547e-05,0.00045746564865112305,0.000602424144744873,0.0009177923202514648,0.0011508730649948248,0.24098733354985385,0.7531666125365378,0.005846053913608314,0.022080406546592712,0.2206255126571055,-0.01034136026949506,0.56623082341467,3079,0.021648388355970383,0.22979165018576328,-0.010414072714128675,0.5635039754548747,3079,0.08030182067304849,0.9189482629299164,0.013473135861568154,0.9863883018493653,0.011757069884333757,0.9881439745426178,0.012000410817563536,0.9878990709781648,0.0014727250440046188,-0.0015107691287994385,-0.06854475078871473,0.06919571161270144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.8,0.8,26214.4,26214.4,26214.4,26214.4,209715.2,209715.2,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_10140__nu_overlay_meta_4.txt
occlusion,resnet34_gn,,0,10140,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_nu_overlay_larcv_cropped.root,3079,10.0,500.0,8,1,False,True,0.0044007375836372375,0.9955334663391113,0.0,0.011745452880859375,0.01,1.0,1.0,True,True,True,True,delta_prob,8,262144,3079,True,1.0,0.0,0.0015757186338305473,0.0002275918641095281,0.00015814555808901787,0.0005471542477607729,0.0006809553597122431,0.0010127950785681571,0.0011914283982478163,0.7746021435531016,0.21695355634946412,0.008444300097434233,262144,3079,True,1.0,0.0,0.001595139503479004,0.00023208753595726952,0.0001614093780517578,0.0005584359169006348,0.0006949901580810547,0.0010351407527923566,0.0012200105190277183,0.21760311789542058,0.7739525820071452,0.008444300097434233,0.011168327182531357,0.5355962960885967,-0.009512019953212976,0.5977717198088979,3079,0.010532639920711517,0.5590719423176088,-0.009980132639944518,0.5798705052937057,3079,0.06044389689341186,0.939011687040329,0.01334201574791223,0.9865215182304383,0.011757069884333757,0.9881439745426178,0.012000410817563536,0.9878990709781648,0.0013416049303486936,-0.0013775527477264404,-0.0486868270090781,0.04913228750228882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.8,0.8,0.8,26214.4,26214.4,26214.4,209715.2,209715.2,209715.2,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_10140__nu_overlay_meta_8.txt
occlusion,resnet34_gn,,0,1052,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dirt_larcv_cropped.root,3000,10.0,500.0,16,1,False,True,0.004329966381192207,0.9956230521202087,0.0,0.011444091796875,0.01,1.0,1.0,True,True,True,True,delta_prob,16,262144,3000,True,1.0000001172822421,0.0,0.005904903635382652,0.00033881032257340846,0.00013618450611829758,0.0007255005184561014,0.0010534366592764854,0.003610900603234768,0.0056489013200625845,0.5933333333333334,0.363,0.043666666666666666,262144,3000,True,0.9999998840562503,0.0,0.005909860134124756,0.0003427215814590454,0.00013971328735351562,0.0007396936416625977,0.001061081886291504,0.003649294376373291,0.005654009640216834,0.36533333333333334,0.591,0.043666666666666666,-0.03323256969451904,0.06876404489933231,-0.04571409074991266,0.012275309638997358,3000,-0.03304510563611984,0.07034355834099151,-0.04567999536008564,0.012340330923926971,3000,0.03309907591901719,0.9666194468736649,0.013670840114355088,0.9862054854631424,0.012543054413981734,0.9873535186052322,0.012964797369204462,0.9869313210248948,0.0007060427451506257,-0.0007258355617524304,-0.02055602150503545,0.020734071731567383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.9,0.9,0.9,26214.4,26214.4,26214.4,235929.6,235929.6,235929.6,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_1052__dirt_meta_16.txt
occlusion,resnet34_gn,,0,1052,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dirt_larcv_cropped.root,3000,10.0,500.0,2,1,False,True,0.004330148920416832,0.9956229329109192,0.0,0.011444091796875,0.01,1.0,1.0,True,True,True,True,delta_prob,2,262144,3000,True,1.0000001143551245,0.0,0.003180251456797123,8.687068615108728e-05,3.5096425563097e-05,0.00019816318526864044,0.00026898502837866494,0.0008084496948868036,0.0018226629341952748,0.6343333333333333,0.3616666666666667,0.004,262144,3000,True,1.0,0.0,0.003212273120880127,8.801891406377157e-05,3.528594970703125e-05,0.00020259618759155273,0.0002726972103118896,0.0008170604705810547,0.0018409512042999515,0.3606666666666667,0.6353333333333333,0.004,-0.03821971267461777,0.03632496759323727,-0.0018922073327166393,0.9174888789270703,3000,-0.0383058600127697,0.03590558926100199,-0.0019991721713486024,0.9128426863944874,3000,0.10808752002194522,0.8910042375326156,0.013729271618649362,0.9861453920602798,0.012543117883615194,0.987353453040123,0.012964799953624607,0.9869313269853591,0.000764471665024755,-0.0007859349250792791,-0.09554440213833001,0.09634921550750741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.5,0.5,26214.4,26214.4,26214.4,131072.0,131072.0,131072.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_1052__dirt_meta_2.txt
occlusion,resnet34_gn,,0,1052,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dirt_larcv_cropped.root,3000,10.0,500.0,4,1,False,True,0.004330148920416832,0.9956229329109192,0.0,0.011444091796875,0.01,1.0,1.0,True,True,True,True,delta_prob,4,262144,3000,True,1.000000223708959,0.0,0.004178296774625778,0.0001332191990222782,5.6114280596375465e-05,0.0002825608011335134,0.00043402216397225857,0.0010512019507586956,0.0034742432115600574,0.6023333333333334,0.3883333333333333,0.009333333333333334,262144,3000,True,1.0,0.0,0.004244506359100342,0.00013494656483332317,5.695223808288574e-05,0.0002864778041839599,0.0004382133483886719,0.0010608434677124023,0.003509294748306386,0.3883333333333333,0.601,0.010666666666666666,-0.036326803267002106,0.0466431362052403,-0.044130028850603416,0.01563734880664807,3000,-0.036402661353349686,0.04618616709578115,-0.04434784977932824,0.015131572853725888,3000,0.0330967632587999,0.9666219383478164,0.013733299868181349,0.9861415058374405,0.012543117883615194,0.987353453040123,0.012964799953624607,0.9869313269853591,0.0007684999145567417,-0.0007898211479185901,-0.020553645375184705,0.020731514692306607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.9,0.9,0.9,26214.4,26214.4,26214.4,235929.6,235929.6,235929.6,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_1052__dirt_meta_4.txt
occlusion,resnet34_gn,,0,1052,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dirt_larcv_cropped.root,3000,10.0,500.0,8,1,False,True,0.004330148920416832,0.9956229329109192,0.0,0.011444091796875,0.01,1.0,1.0,True,True,True,True,delta_prob,8,262144,3000,True,0.9999998162514224,0.0,0.005743467248976231,0.0002162543156494697,0.00011082389391958714,0.0004985898267477751,0.0006882772897370158,0.0018824613839387887,0.003993766914121996,0.5733333333333334,0.405,0.021666666666666667,262144,3000,True,1.0,0.0,0.0057564377784729,0.00021867984533309936,0.00011259317398071289,0.0004965662956237793,0.0006941437721252439,0.0018826150894164996,0.004061333417892649,0.4033333333333333,0.575,0.021666666666666667,-0.07225517928600311,7.460356482561251e-05,-0.06646000790055022,0.0002698192183025143,3000,-0.07254001498222351,6.985891570274474e-05,-0.06665412856265442,0.0002588524802225556,3000,0.03362240139394998,0.966090789437294,0.013717124098911881,0.9861582249403,0.012543117883615194,0.987353453040123,0.012964799953624607,0.9869313269853591,0.0007523241452872739,-0.0007731020450590931,-0.021079283510334786,0.021262663602829024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.9,0.9,0.9,26214.4,26214.4,26214.4,235929.6,235929.6,235929.6,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_1052__dirt_meta_8.txt
occlusion,resnet34_gn,,0,1232,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dirt_larcv_cropped.root,3708,10.0,500.0,16,1,False,True,0.003377411747351289,0.9965783953666687,0.0,0.0141448974609375,0.01,1.0,1.0,True,True,True,True,delta_prob,16,262144,3708,True,1.0000000955062678,0.0,0.004241663031280041,8.415472973791125e-05,5.2691204473376274e-05,0.00018475952092558148,0.00024720435030758367,0.0003632117388769977,0.0017345919278450794,0.45604099244875945,0.4954153182308522,0.04854368932038835,262144,3708,True,1.0,0.0,0.004299938678741455,8.513088043710818e-05,5.334615707397461e-05,0.00018786191940307624,0.0002505302429199217,0.00036829650402069047,0.0017575687766075623,0.49838187702265374,0.4519956850053937,0.04962243797195254,0.009653905406594276,0.5567502091600225,-0.009403536483050222,0.5670290540611436,3708,0.008424140512943268,0.6080830896861588,-0.01076633426734202,0.5122127583675464,3708,0.014511570602189747,0.9853564828634261,0.012818632426206024,0.9870601326227187,0.011985144740901885,0.9879045397043229,0.012767784355673942,0.9871095150709152,5.084807053208108e-05,-4.938244819641113e-05,-0.0025264258612878628,0.002548056840896762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,1.0,1.0,26214.4,26214.4,26214.4,262144.0,262144.0,262144.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_1232__dirt_meta_16.txt
occlusion,resnet34_gn,,0,1232,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dirt_larcv_cropped.root,3708,10.0,500.0,2,1,False,True,0.003377411747351289,0.9965783953666687,0.0,0.0141448974609375,0.01,1.0,1.0,True,True,True,True,delta_prob,2,262144,3708,True,0.9999999361341938,0.0,0.001172805903479457,3.1461685915008395e-05,1.3022334314882755e-05,5.9366156347095996e-05,0.00010305318282917128,0.0002815164625644684,0.0011058222874999592,0.511326860841424,0.48220064724919093,0.006472491909385114,262144,3708,True,1.0,0.0,0.0011883378028869629,3.179653819967885e-05,1.3142824172973633e-05,5.9664249420166016e-05,0.00010448694229125933,0.00028514862060546875,0.0011215029954910823,0.4819309600862999,0.5083603020496225,0.009708737864077669,-0.01447506807744503,0.3782167575192948,0.016092277512687207,0.32726102967186,3708,-0.014741354621946812,0.3695090707149819,0.016663562289076072,0.3103783639406244,3708,0.07467671531485393,0.9246586471796037,0.012815070606302471,0.9870626002550125,0.011985144740901885,0.9879045397043229,0.012767784355673942,0.9871095150709152,4.72862506285289e-05,-4.6914815902687756e-05,-0.06269157057395204,0.06324589252471924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.7000000000000001,0.7000000000000001,0.7000000000000001,26214.4,26214.4,26214.4,183500.80000000002,183500.80000000002,183500.80000000002,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_1232__dirt_meta_2.txt
occlusion,resnet34_gn,,0,1232,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dirt_larcv_cropped.root,3708,10.0,500.0,4,1,False,True,0.003377642948180437,0.9965781569480896,0.0,0.0141448974609375,0.01,1.0,1.0,True,True,True,True,delta_prob,4,262144,3708,True,1.0000000858239073,0.0,0.0016718925908207893,4.682439072218351e-05,2.158584538847208e-05,9.428164921700955e-05,0.0001546913641504942,0.0004939429927617311,0.0011722664348781109,0.5048543689320388,0.4813915857605178,0.013754045307443365,262144,3708,True,1.0,0.0,0.0016968846321105957,4.7366097649838675e-05,2.193450927734375e-05,9.685754776000977e-05,0.00015677213668823225,0.0004984140396118164,0.0011878609657287598,0.4811218985976268,0.5051240560949298,0.013754045307443365,-0.01445530354976654,0.3788690878872136,0.011424110966734945,0.4867792710804548,3708,-0.015382394194602966,0.3490538984619658,0.011009925566649995,0.5027140423387166,3708,0.023365918942727146,0.9763822048902511,0.01280423158314079,0.9870738476514815,0.011985111527610568,0.9879046052694321,0.012767896754667166,0.9871094077825546,3.633482847362375e-05,-3.5560131073086865e-05,-0.011380807415116578,0.011522400379181064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1.0,1.0,26214.4,26214.4,26214.4,26214.4,262144.0,262144.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_1232__dirt_meta_4.txt
occlusion,resnet34_gn,,0,1232,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dirt_larcv_cropped.root,3708,10.0,500.0,8,1,False,True,0.003377642948180437,0.9965781569480896,0.0,0.0141448974609375,0.01,1.0,1.0,True,True,True,True,delta_prob,8,262144,3708,True,1.0000001180628204,0.0,0.005686829332262278,6.80765050926528e-05,3.574392758309841e-05,0.00013882091734558348,0.000197213026694953,0.0005623106844723225,0.002623440697789192,0.47303128371089537,0.5026968716289104,0.024271844660194174,262144,3708,True,1.0,0.0,0.005763113498687744,6.898647694654578e-05,3.612041473388672e-05,0.0001409411430358887,0.00020022988319396968,0.0005702376365661621,0.0026581883430480957,0.5053937432578209,0.4692556634304207,0.02535059331175836,0.007530671544373035,0.6466501660092647,0.012145814311732442,0.4596779706722599,3708,0.006827910430729389,0.6776724020707479,0.01117895417534529,0.4961779774201027,3708,0.01578524734359234,0.9840749949216842,0.012838745396584273,0.987039390206337,0.011985111527610568,0.9879046052694321,0.012767896754667166,0.9871094077825546,7.084864191710637e-05,-7.001757621760696e-05,-0.003800135815981773,0.0038296103477479804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,1.0,1.0,26214.4,26214.4,26214.4,262144.0,262144.0,262144.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_1232__dirt_meta_8.txt
occlusion,resnet34_gn,,0,12416,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,2928,10.0,500.0,16,1,False,True,0.0018083250615745783,0.9981688261032104,0.0,0.01116943359375,0.01,1.0,1.0,True,True,True,True,delta_prob,16,262144,2928,True,1.000000084373988,0.0,0.0006375832017511129,0.00024126842335697336,0.00020423426758497953,0.0005089375074021519,0.0005439112021122128,0.0006026728439610451,0.0006235261508263663,0.8292349726775956,0.17008196721311475,0.0006830601092896175,262144,2928,True,1.0,0.0,0.0006468296051025391,0.0002453220713008297,0.00020760297775268555,0.0005166292190551758,0.0005524337291717529,0.0006122863292694091,0.0006336200237274181,0.16939890710382513,0.8299180327868853,0.0006830601092896175,0.3331974744796753,7.472541760494764e-77,0.262910863674065,1.725901986345506e-47,2928,0.333186537027359,7.563207422026568e-77,0.26301825307100957,1.578662527839182e-47,2928,0.12688470679568128,0.872053074836731,0.011330264934804293,0.988567340373993,0.010639279754832384,0.9892674922943114,0.010861944267526269,0.9890432000160218,0.000468320667278024,-0.0004758596420287864,-0.1162454270408489,0.11721441745758043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.4,0.4,0.4,26214.4,26214.4,26214.4,104857.6,104857.6,104857.6,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_12416__offbeam_meta_16.txt
occlusion,resnet34_gn,,0,12416,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,2928,10.0,500.0,2,1,False,True,0.0018083113245666027,0.9981688261032104,0.0,0.01116943359375,0.01,1.0,1.0,True,True,True,True,delta_prob,2,262144,2928,True,0.9999999019562954,3.4924596548080444e-09,0.00022510415874421597,2.5953700512461874e-05,1.598097151145339e-05,6.074302364140753e-05,8.990987553261224e-05,0.00015745381824672222,0.000202207111753524,0.8022540983606558,0.19774590163934427,0.0,262144,2928,True,1.0,0.0,0.00022834539413452148,2.6439789865837723e-05,1.6391277313232422e-05,6.192922592163086e-05,9.120106697082527e-05,0.00015884637832641602,0.0002056386470794683,0.19672131147540983,0.7967896174863388,0.006489071038251366,0.45142310857772827,5.280901911095058e-147,0.41330046145218774,3.444251036008376e-121,2928,0.45217883586883545,1.502674667866861e-147,0.4137667684305847,1.7418685881202957e-121,2928,0.18284969904925674,0.8156140983104706,0.011336805415339768,0.9885606825351716,0.010639347031246868,0.9892674326896667,0.010862006037496031,0.9890431404113771,0.0004747993778437369,-0.00048245787620548874,-0.17221035201800988,0.17365333437919606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_12416__offbeam_meta_2.txt
occlusion,resnet34_gn,,0,12416,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,2928,10.0,500.0,4,1,False,True,0.0018083113245666027,0.9981688261032104,0.0,0.01116943359375,0.01,1.0,1.0,True,True,True,True,delta_prob,4,262144,2928,True,1.0,8.498318493366241e-09,0.0004094545729458332,5.286052105649339e-05,3.4213007893413305e-05,0.00012696427293121815,0.00016287358012050392,0.0002539751422591508,0.0003284154299181028,0.8019125683060109,0.19808743169398907,0.0,262144,2928,True,1.0,0.0,0.00041544437408447266,5.383286726930754e-05,3.483891487121582e-05,0.00012938976287841803,0.00016555786132812502,0.0002583718299865723,0.0003333241343498304,0.19569672131147542,0.8015710382513661,0.00273224043715847,0.4236908555030823,6.718237328137262e-128,0.3698073799505901,1.4526695615267947e-95,2928,0.42446351051330566,2.0832732825056322e-128,0.37093887745069026,3.496560634216241e-96,2928,0.18284969904925674,0.8156140983104706,0.011336805415339768,0.9885606825351716,0.010639347031246868,0.9892674326896667,0.010862006037496031,0.9890431404113771,0.0004747993778437369,-0.00048245787620548874,-0.17221035201800988,0.17365333437919606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_12416__offbeam_meta_4.txt
occlusion,resnet34_gn,,0,12416,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_offbeam_larcv_cropped.root,2928,10.0,500.0,8,1,False,True,0.0018083113245666027,0.9981688261032104,0.0,0.01116943359375,0.01,1.0,1.0,True,True,True,True,delta_prob,8,262144,2928,True,0.9999998219778968,5.122274160385132e-09,0.0005438652588054538,0.00011434970791591585,8.157658157870173e-05,0.00028289897600188854,0.0003235271433368326,0.00039062306052073837,0.0004927066825330307,0.805327868852459,0.19467213114754098,0.0,262144,2928,True,1.0,0.0,0.0005514621734619141,0.00011639472076801654,8.32676887512207e-05,0.0002876639366149904,0.0003288567066192627,0.0003968334197998047,0.0004995844960212759,0.19330601092896174,0.8060109289617486,0.0006830601092896175,0.3070383667945862,5.855525851044758e-65,0.28979238641920596,9.381772425166486e-58,2928,0.3075077533721924,3.668538922857633e-65,0.29062785930030166,4.31121924449291e-58,2928,0.18284969904925674,0.8156140983104706,0.011336805415339768,0.9885606825351716,0.010639347031246868,0.9892674326896667,0.010862006037496031,0.9890431404113771,0.0004747993778437369,-0.00048245787620548874,-0.17221035201800988,0.17365333437919606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn/occlusion__ENTRY_12416__offbeam_meta_8.txt
